B16B300,FL SPW not Initialized
B16B400,FR SPW not Initialized
B16B500,RL SPW not Initialized
B16B600,RR SPW not Initialized
B16B700,Front Camera Input Error
B16B700,Wide Front View Camera Input Error
B16B800,Rear Camera Input Error
B16B800,Wide Rear View Camera Input Error
B16B900,Wide Left Side View Camera Input Error 
B16B900,Left Camera Input Error
B16BA00,Wide Right Side View Camera Input Error
B16BA00,Right Camera Input Error
B16BB01,ECU Hardware Error
B16BC48,ECU Software Error
B16BD88,LIN physical Error
B16BE88,CAN BUS OFF
B16BF00,IEB Unconnected and Start Inhibit Factory Mode Unclear
B16C000,BCM System Error in Integrated-BCM
B16C500,CAN time-Out DHFL (Door Handle Front Left Module)
B16C600,CAN time-Out DHFR (Door Handle FRont Right Module)
B16C700,FPM Error  
B16C800,AVN-FPM Teaching Status Error
B16C900,IAU-FPM Teaching Status Error
B16D000,Internal Fault - Main Sensor
B16D100,Internal Fault - Safing Sensor
B16D200,Internal Fault – Roll Sensor (Gyro)
B16D300,Internal Fault – Roll Sensor (Low-g)
B16D400,Internal Fault – ESC Sensor (Gyro)
B16D500,Internal Fault – ESC Sensor (Low-g)
B16D600,Internal Fault – MCU (except memory)
B16D700,Internal Fault - ROM/RAM/EEPROM
B16D800,Internal Fault – Safing FET
B16D900,Internal Fault – System ASIC
B16DA00,Internal Fault – Squib ASIC (if equipped)
B16DB00,Internal Fault – Sensor I/F ASIC (if equipped)
B16DC00,Internal Fault - Energy Reserve
B16E000,DVRS Internal Error
B16E000,BLTN_CAM Internal Error
B16E100,DVRS Input Voltage High
B16E100,BLTN_CAM Input Voltage High
B16E200,DVRS Input Voltage Low
B16E200,BLTN_CAM Input Voltage Low
B16E300,BLTN_CAM Camera Power Line Error
B16E300,DVRS Camera Power Line Error
B16E400,BLTN_CAM Front Camera Input Error
B16E400,DVRS Front Camera Input Error
B16E500,DVRS Rear Camera Input Error
B16E500,BLTN_CAM Rear Camera Input Error
B16E600,BLTN_CAM Manual Switch Error
B16E600,DVRS Manual Switch Error
B16E700,CAN Signal Error Battery SOC
B16E800,CAN Signal Error Gear Shift
B16F087,Lamp Control Signal Fault
B16F187,IFS Control signal fault
B16F387,Other Side ILCU signal fault
B170000,Buckle pretensioner - Driver open
B170100,Buckle Pretensioner-Driver resistance too High
B170200,Buckle Pretensioner-Driver resistance too Low
B170300,Buckle Pretensioner-Driver resistance circuit short to Ground
B170400,Buckle Pretensioner-Driver resistance circuit short to Battery
B170500,Buckle pretensioner - Passenger open
B170600,Buckle Pretensioner-Passenger resistance too High
B170700,Buckle Pretensioner-Passenger resistance too Low
B170800,Buckle Pretensioner-Passenger resistance circuit short to Ground
B170900,Buckle Pretensioner-Passenger resistance circuit short to Battery
B171000,Knee airbag - Driver open
B171100,Knee airbag - Driver resistance too High
B171200,Knee airbag - Driver resistance too Low
B171300,Knee airbag - Driver resistance circuit short to Ground
B171400,Knee airbag - Driver resistance circuit short to Battery
B171500,Knee airbag - Passenger open
B171600,Knee airbag - Passenger resistance too High
B171700,Knee airbag - Passenger resistance too Low
B171800,Knee airbag - Passenger resistance circuit short to Ground
B171900,Knee airbag - Passenger resistance circuit short to Battery
B172200,Inflatable Curtain Airbag Rear-Driver Resistance too High
B172300,Inflatable Curtain Airbag Rear-Driver Resistance too Low
B172400,Inflatable Curtain Airbag Rear-Driver Resistance Circuit Short to Ground
B172500,Inflatable curtain airbag rear-Driver resistance circuit short to Battery
B172600,Inflatable curtain airbag rear-Passenger resistance too High
B172700,Inflatable Curtain Airbag Rear-Passenger Resistance too Low
B172800,Inflatable Curtain Airbag Rear-Passenger Resistance Circuit Short to Ground
B172900,Inflatable curtain airbag rear-Passenger resistance circuit short to Battery
B173000,Anchor Pretensioner front-Driver resistance too High
B173100,Anchor Pretensioner front-Driver resistance too Low
B173200,Anchor Pretensioner front-Driver resistance circuit short to Ground
B173300,Anchor Pretensioner front-Driver resistance circuit short to Battery
B173400,Passenger Emergency Fastening Device (EFD) resistance too High
B173400,Anchor Pretensioner front-Passenger resistance too High
B173500,Passenger Emergency Fastening Device (EFD) resistance too Low
B173500,Anchor Pretensioner front-Passenger resistance too Low
B173600,Anchor Pretensioner front-Passenger resistance circuit short to Ground
B173600,Passenger Emergency Fastening Device (EFD) resistance circuit short to Ground
B173700,Anchor Pretensioner front-Passenger resistance circuit short to Battery
B173700,Passenger Emergency Fastening Device (EFD) resistance circuit short to Battery
B173800,P-SIS(Side Impact Sensor, Pressure) Front - Driver Wrong ID
B173900,P-SIS(Side Impact Sensor, Pressure) Front-Driver Defect
B174000,P-SIS(Side Impact Sensor, Pressure) Front-Driver Short to Ground
B174100,P-SIS(Side Impact Sensor, Pressure) Front-Driver Short to Battery
B174200,P-SIS(Side Impact Sensor, Pressure) Front-Driver Communication Error
B174400,P-SIS(Side Impact Sensor, Pressure) Front - Passenger Wrong ID
B174500,P-SIS(Side Impact Sensor, Pressure) Front-Passenger Defect
B174600,P-SIS(Side Impact Sensor, Pressure) Front-Passenger Short to Ground
B174700,P-SIS(Side Impact Sensor, Pressure) Front Passenger Short to Battery
B174800,P-SIS(Side Impact Sensor, Pressure) Front-Passenger Communication Error
B175000,P-SIS(Side Impact Sensor, Pressure) Rear - Driver Wrong ID
B175100,P-SIS(Side Impact Sensor, Pressure) Rear - Driver Defect
B175200,P-SIS(Side Impact Sensor, Pressure) Rear - Driver Short to Ground
B175300,P-SIS(Side Impact Sensor, Pressure) Rear - Driver Short to Battery
B175400,P-SIS(Side Impact Sensor, Pressure) Rear - Driver Communication Error
B175600,P-SIS(Side Impact Sensor, Pressure) Rear - Passenger Wrong ID
B175700,P-SIS(Side Impact Sensor, Pressure) Rear - Passenger Defect
B175800,P-SIS(Side Impact Sensor, Pressure) Rear - Passenger Short to Ground
B175900,P-SIS(Side Impact Sensor, Pressure) Rear - Passenger Short to Battery
B176000,P-SIS(Side Impact Sensor, Pressure) Rear - Passenger Communication Error
B176200,ACU Coding Error
B176300,OCS ECU Defect
B176400,OCS MAT Defect
B176500,Body Sense Communication Error
B176600,Body Sense Wrong ID
B176700,OCS Algo Cut Off
B17672F,OCS Algo Cut Off
B176811,Rear In-Car Temperature Sensor Short(Low)
B176913,Rear In-Car Temperature Sensor Open(High)
B177388,Climate CAN Communication Fail (Rear)
B177488,Climate CAN Communication Fail (Panel)
B177588,Auto Defog Humidity Sensor Signal Fault - CAN Sig.
B177688,Climate LIN Communication Fail (Panel)
B177788,PTC HTR IGBT Fault
B178000,IMU Permanent Fault in ACU
B178000,IMU Temporary Fault in ACU
B178100,IMU Temporary Fault in ACU
B179000,FIS(Front Impact Sensor) - Driver OPEN
B179100,FIS(Front Impact Sensor) - Passenger OPEN
B179200,FIS(Front Impact Sensor) - Center OPEN
B179300,SIS(Side Impact Sensor) - Front Driver OPEN
B179400,SIS(Side Impact Sensor) - Rear Driver OPEN
B179500,SIS(Side Impact Sensor) - Front Passenger OPEN
B179600,SIS(Side Impact Sensor) - Rear Passenger OPEN
B179700,P-SIS(Side Impact Sensor - Press) - Front Driver OPEN
B179800,P-SIS(Side Impact Sensor - Press) - Rear Driver OPEN
B179900,P-SIS(Side Impact Sensor - Press) - Front Passenger OPEN
B179A00,P-SIS(Side Impact Sensor - Press) - Rear Passenger OPEN 
B180000,Side Crash Detection for Door Unlock(NON-SAB)
B180431,HVAC Blower Motor
B180449,HVAC Blower Motor
B180788,E-Comp Abnormal (not receiving)
B180900,Active Hood Lift System Sensor Failure
B181000,UIP/ROA Sensor Error
B181100,Tilt Sensor Error
B181588,PTC Heater - CAN Signal Fault(Time Out)
B181813,PTC Heater Interlock Fault
B181913,APT Sensor Open(Low)
B182011,APT Sensor Short(High)
B182188,Ecomp Wait Low Voltage
B182288,Ecomp Wait High Voltage
B182388,Ecomp Wait Over Heat Protection
B182488,Ecomp Wait Over Current Protection
B182588,Ecomp Wait Low Temp Protection
B182688,Ecomp Sleep Missed Restart
B182788,Ecomp Sleep Current Sensor Error
B182B88,Ecomp Fault Short Circuit
B182D88,Ecomp Limit Operating of Over Load
B182E88,PTC HTR LV Low Fault
B182F88,PTC HTR LV High Fault
B183088,PTC HTR HV Low Fault
B183188,PTC HTR HV High Fault
B183288,PTC HTR Over Current Fault
B183388,PTC HTR Thermal Shutdown Fault
B183488,PTC HTR PCB Thermal Shutdown Fault
B183588,PTC HTR Failure of High Voltage Sensor
B183688,PTC HTR Failure of Low Voltage Sensor
B183788,PTC HTR Failure of Current Sensor
B183888,PTC HTR Open/Short of PCB Temperature Sensor
B183988,PTC HTR Open/Short of Core Temperature Sensor
B183A00,Radiator Fan LH Hall-Signal Error Fault
B183A96,Radiator Fan LH Hall-Signal Error Fault
B183C00,Radiator Fan LH Over Voltage Fault
B183C17,Radiator Fan LH Over Voltage Fault
B183E00,Radiator Fan LH Over Current Fault
B183E19,Radiator Fan LH Over Current Fault
B183F00,Radiator Fan LH Intelligent Power Module Fault
B183F96,Radiator Fan LH Intelligent Power Module Fault
B184000,Radiator Fan LH Inverter Over Temperature Fault
B184100,Radiator Fan LH Inverter Stall
B184197,Radiator Fan LH Inverter Stall
B184200,Radiator Fan RH Hall-Signal Error Fault
B184296,Radiator Fan RH Hall-Signal Error Fault
B184400,Radiator Fan RH Over Voltage Fault
B184417,Radiator Fan RH Over Voltage Fault
B184600,Radiator Fan RH Over Current Fault
B184619,Radiator Fan RH Over Current Fault
B184700,Radiator Fan RH Intelligent Power Module Fault
B184800,Radiator Fan RH Inverter Over Temperature Fault
B184900,Radiator Fan RH Inverter Stall
B184A13,Refrigerant Temp Sensor #1 Open
B184B11,Refrigerant Temp Sensor #1 Short
B184C13,Refrigerant Temp sensor #2 Open
B184D11,Refrigerant Temp sensor #2 Short
B185013,3-Way Valve #1 Open
B185111,3-Way Valve #1 Short
B185213,3-Way Valve #2 Open
B185311,3-Way Valve #2 Short
B185613,Refrigerant 2-Way Valve #1 Open
B185711,Refrigerant 2-Way Valve #1 Short
B185813,Refrigerant 2-Way Valve #2 Open
B185911,Refrigerant 2-Way Valve #2 Short
B185A13,Coolant 3 Way Valve - Open
B185B11,Coolant 3 Way Valve - Short / Lock
B185C13,BATTERY COOL Valve(EVAP) - Open
B185D11,BATTERY COOL Valve(EVAP) - Short
B185E13,BATTERY COOL EXV - Open
B186013,Refrigerant Temp sensor - EXV Open
B186111,Refrigerant Temp sensor - EXV Short
B186213,APT sensor - EXV Open
B186311,APT sensor - EXV Short
B186411,Battery Cooling Electric ExpensionValve short
B186513,Heating Electric Expension Valve Open
B186611,Heating Electric Expension Valve Short
B186B13,DPS Fault (OPEN or LOW)
B18C000,Rear Left Door Handle Module Fault
B18C100,Rear Rigth Door Handle Module Fault
B18C200,CAN Time-out DHRL (Door Handle Rear Left  Module)
B18C300,CAN Time-out DHRR (Door Handle Rear Rigth Module)
B18C400,UWB_FL Module Fault (Front Left)
B18C500,UWB_FR Module Fault (Front Right)
B18C600,UWB_RL Module Fault (Rear Left)
B18C700,UWB_RR Module Fault (Rear Right)
B18C800,UWB_INT1 Module Fault (Interior 1)
B18C900,UWB_INT2 Module Fault (Interior 2)
B18CA00,UWB_INT3 Module Fault (Interior 3)
B18CB00,UWB_TRNK Module Fault (Trunk)
B18CC00,IAU Teaching Error (w/FPM)
B18CD00,IAU Teaching Error (w/FRU)
B18CE00,IAU FOB UFKC Update Error (UWB FOB KEY CODE)
B18CF00,IAU ECU SPI Error
B18D000,CAN Time-out BLE
B18D100,CAN Time-out UWB_FL (Front Left)
B18D200,CAN Time-out UWB_FR (Front Right)
B18D300,CAN Time-out UWB_RL (Rear Left)
B18D400,CAN Time-out UWB_RR (Rear Right)
B18D500,CAN Time-out UWB_INT1 (Interior 1)
B18D600,CAN Time-out UWB_INT2 (Interior 2)
B18D700,CAN Time-out UWB_INT3 (Interior 3)
B18D800,CAN Time-out UWB_TRNK (Trunk)
B18D900,BLE Address Mismatch
B191000,Outside Mirror - Left Horizontal Motor or Sensor Error
B191100,Outside Mirror - Left Vertical Motor or Sensor Error
B191200,Outside Mirror - Right horizontal Motor or Sensor
B191300,Outside Mirror - Right vertical Motor or Sensor
B192200,Front PAS Sensor Power Line Error
B192300,Rear PAS Sensor Power Line Error
B195303,AXLE Sensor Fault
B197100,Park Position Error (Only for ESCL Variant)
B197800,ESCL failure
B197A00,Slide & H/Rest Set Error
B197B00,Slide Error
B197C00,Recline Error
B198800,ESCL Battery Short Circuit To Battery
B198900,ESCL Ground Short Circuit To Battery
B199000,ESCL Battery Short Circuit Ground
B199100,IMMO TX Short To Ground
B200000,Rollover Event Information Transmission (Restraints Non-Activation)
B200400,Crash Recorded in Belt Pretensioner with Knee Airbag
B201000,Driver Airbag Resistance too High (3rd stage)
B201100,Driver Airbag Resistance too Low (3rd stage)
B201200,Driver Airbag Resistance Circuit Short to Ground (3rd stage)
B201300,Driver Airbag Resistance Circuit Short to Battery (3rd stage)
B201500,Passenger Airbag Resistance too High (3rd stage)
B201600,Passenger Airbag Resistance too Low  (3rd stage)
B201700,Passenger Airbag Resistance Circuit Short to Ground (3rd stage)
B201800,Passenger Airbag Resistance Circuit Short to Battery (3rd stage)
B202000,Driver Active Vent Resistance too High
B202100,Driver Active Vent Resistance too Low
B202200,Driver Active Vent  Resistance Circuit Short to Ground
B202300,Driver Active Vent  Resistance Circuit Short to Battery
B203000,Pretensioner Front - Driver Resistance too High (2nd stage)
B203100,Pretensioner Front - Driver Resistance too Low (2nd stage)
B203200,Pretensioner Front - Driver Resistance Circuit Short to Ground (2nd stage)
B203300,Pretensioner Front - Driver Resistance Circuit Short to Battery (2nd stage)
B203500,Pretensioner Front - Passenger Resistance too High (2nd stage)
B203600,Pretensioner Front - Passenger Resistance too Low (2nd stage)
B203700,Pretensioner Front - Passenger Resistance Circuit Short to Ground (2nd stage)
B203800,Pretensioner Front - Passenger Resistance Circuit Short to Battery (2nd stage)
B204000,Adaptive load limiter Front - Driver Resistance too High
B204100,Adaptive load limiter Front - Diver Resistance too Low
B204200,Adaptive load limiter Front - Driver Resistance Circuit Short to Ground
B204300,Adaptive load limiter Front - Driver Resistance Circuit Short to Battery
B204500,Adaptive load limiter Front - Passenger Resistance too High
B204600,Adaptive load limiter Front - Passenger Resistance too Low
B204700,Adaptive load limiter Front - Passenger Resistance Circuit Short to Ground
B204800,Adaptive load limiter Front - Passenger Resistance Circuit Short to Battery
B205000,Seat Cushion airbag - Driver Resistance too High
B205100,Seat Cushion airbag - Driver Resistance too Low
B205200,Seat Cushion airbag - Driver Resistance Circuit Short to Ground
B205300,Seat Cushion airbag - Driver Resistance Circuit Short to Battery
B205500,Seat Cushion airbag - Passenger Resistance too High
B205600,Seat Cushion airbag - Passenger Resistance too Low
B205700,Seat Cushion airbag - Passenger Resistance Circuit Short to Ground
B205800,Seat Cushion airbag - Passenger Resistance Circuit Short to Battery
B220081,LIN communication error DBL(Dynamic Bending Light) Right
B220181,LIN Communication Error LWR Left
B220281,LIN Communication Error LWR Right
B220381,LIN communication error Shield Act. Left
B220481,LIN communication error Shield Act. Right
B220581,LIN communication error Ballast Left
B220681,LIN communication error Ballast Right
B220781,LIN communication error LDM(Led Drive Module) Left
B220881,LIN communication error LDM(Led Drive Module) Right
B220987,CAN Time-Out VCU
B221087,CAN Time-Out MCU
B221100,CAN Time-Out BMS
B221187,CAN Time-Out BMS
B221381,LIN LDM Left Error
B221481,LIN LDM Right Error
B221581,LIN HLLD Left Error
B221681,LIN HLLD Right Error
B221787,Speed Signal Error
B221887,Head Lamp Signal Error
B221981,Module error IFS Board Left
B222081,Module error IFS Board Right
B231311,Water Pump Open
B232509,Swivel Module Fault Left
B232609,Swivel Module Fault Right
B234000,Limp home
B234300,Temperature Sensor Error
B235200,Dedicated DRL LH SCG
B235300,Dedicated DRL RH SCG
B235400,Dedicated DRL SCG
B235700,Fire Output
B236000,Fire Counter
B236100,Turn Signal LH Front Open Circuit
B236200,Turn Signal LH Rear Open Circuit
B236300,Turn Signal RH Front Open Circuit
B236400,Turn Signal RH Rear Open Circuit
B236500,Turn Signal LH Front Short to Ground
B236600,Turn Signal LH Rear Short to Ground
B236700,Turn Signal RH Front Short to Ground
B236800,Turn Signal RH Rear Short to Ground
B237400,Body Load Circuit Short to Ground
B240009,Leveling Motor Fault Left
B240109,Leveling Motor Fault Right
